GN_EFFORT_ID,SPECIES,N,WEIGHT
44230,210,13,3331.08
44230,208,7,1204.85
44230,206,14,2778.26
44230,213,7,
44231,307,3,1048.93
44231,127,10,5542.32
44231,216,87,21021.15
44231,201,18,3352.34
44231,204,37,5791.61
44231,210,11,1828.54
44231,208,12,1913.58
44231,206,2,297.67
44231,205,4,793.79
44231,213,3,
44232,127,12,4869.02
44232,216,36,7484.27
44232,201,8,1913.61
44232,202,2,496.12
44232,204,12,1934.84
44232,210,3,595.34
44232,208,8,1537.96
44232,206,2,489.03
44232,213,1,
44233,307,1,623.69
44233,127,12,6577.08
44233,201,8,2317.57
44233,204,4,687.47
44233,208,1,170.1
44233,213,1,
44234,216,135,25032.61
44234,201,15,3040.49
44234,204,58,9372.35
44234,208,18,3189.3
44234,206,6,1141.07
44234,213,6,
44235,127,8,5705.34
44235,216,75,14926.01
44235,201,11,2693.2
44235,204,28,4897.39
44235,210,9,1750.59
44235,206,2,347.28
44235,207,1,198.45
44236,127,2,1587.57
44236,201,15,4860.52
44236,204,12,1821.45
44236,210,9,2041.18
44236,206,3,517.38
44236,213,2,
44237,127,9,3026.3
44237,216,132,21850.38
44237,201,13,2523.11
44237,204,61,8228.44
44237,210,15,2948.35
44237,208,26,5187.96
44237,203,16,3125.53
44237,213,10,
44238,307,40,12969.9
44238,216,79,12516.3
44238,201,12,2324.66
44238,210,5,1318.25
44238,208,18,3600.39
44238,203,17,3919.33
44239,127,18,6562.9
44239,216,35,5216.31
44239,201,7,1800.19
44239,210,4,1162.33
44239,208,3,602.43
44239,206,1,226.8
44240,307,4,1275.72
44240,127,9,2898.75
44240,201,48,10276.69
44240,202,4,850.49
44240,204,72,11708.34
44240,210,47,8859.22
44240,206,32,5202.13
44240,207,5,1204.85
44240,205,7,1417.48
44241,307,13,4337.47
44241,216,227,46677.45
44241,201,51,11779.22
44241,202,3,680.39
44241,210,31,7300
44241,208,69,13480.19
44241,206,18,3047.57
44241,205,1,226.8
44241,213,2,
44242,307,8,2912.91
44242,216,119,26832.8
44242,201,32,9057.67
44242,210,18,4861.94
44242,208,24,5017.86
44242,206,3,602.43
44242,205,7,1700.97
44242,203,1,269.32
44242,213,3,
44243,127,8,5095.8
44243,216,257,47967.35
44243,201,39,9100.23
44243,204,71,11630.41
44243,208,67,11860.58
44243,206,28,4302.02
44243,205,4,772.52
44243,213,19,
44244,127,8,4167.38
43509,127,3,864.67
43509,216,42,6038.44
43509,201,3,
43509,204,19,
43509,210,7,
43509,208,6,
43509,206,6,
43509,205,1,
43510,307,3,666.21
43510,127,7,2707.37
43510,216,26,4153.2
43510,201,2,
43510,202,1,
43510,204,11,
43510,210,3,
43510,208,3,
43510,207,3,
43510,213,3,
43511,307,10,3401.94
43511,127,7,2636.49
43511,216,30,4309.12
43511,201,2,
43511,202,2,
43511,204,16,
43511,210,5,
43511,208,4,
43511,206,1,
43512,307,6,5046.21
43512,127,17,8363.12
43512,216,13,1573.4
43512,201,2,
43512,204,11,
43513,307,5,1530.87
43513,127,3,850.49
43513,216,415,58059.78
43514,307,7,2126.21
43514,127,1,269.32
43514,216,184,31581.34
43515,307,9,2778.25
43515,127,1,340.19
43515,216,179,15422.13
43516,307,7,1956.12
43516,127,1,226.8
43516,216,95,13749.51
43517,307,6,2693.2
43517,127,1,496.12
43517,216,100,7569.32
43518,307,7,1927.77
43518,216,167,23359.99
43519,307,29,9071.84
43519,216,105,17123.1
43520,307,25,8334.75
43520,127,1,935.53
43520,216,58,10092.42
43521,307,9,3827.18
43521,127,1,382.72
43521,216,51,6633.78
43522,307,13,6123.49
43522,127,2,850.49
43522,216,20,1417.48
43523,307,3,623.69
43523,216,134,22311.06
43524,307,9,3968.93
43850,213,177,
43848,213,375,
43849,213,319,
43851,213,50,
43852,213,9,
43853,213,166,
43854,213,65,
43855,213,34,
43856,213,26,
43857,213,5,
42842,213,230,
42843,213,104,
42844,213,74,
42845,213,22,
42846,213,33,
43740,213,21,
43633,213,689,
43634,213,453,
43635,213,343,
43636,213,104,
43637,213,53,
43683,213,254,
43684,213,120,
43685,213,57,
43686,213,37,
43687,213,21,
43733,213,169,
43734,213,82,
43735,213,51,
43736,213,25,
43737,213,26,
43738,213,133,
43739,213,59,
43741,213,10,
43742,213,2,
44128,213,519,
44129,213,322,
44130,213,169,
42802,213,291,
42803,213,209,
42804,213,88,
42805,213,62,
42806,213,51,
42837,213,159,
42838,213,92,
42839,213,92,
42840,213,47,
42841,213,15,
42832,213,186,
42833,213,98,
42834,213,30,
42835,213,21,3728.33
42836,213,11,1502.51
44366,213,105,
44367,213,48,
44368,213,12,
44327,213,130,
44328,213,55,
44329,213,37,
44348,213,96,
44349,213,83,
44350,213,45,
44134,213,182,
44135,213,159,
44136,213,85,
44123,213,18,
44124,213,15,
44125,213,195,
44126,213,123,
44127,213,53,
44324,213,345,
44325,213,218,
44326,213,111,
44119,213,211,
44120,213,119,
44121,213,76,
44116,213,106,
44117,213,25,
44118,213,18,
43603,216,208,29937.07
43603,201,27,
43603,202,1,
43603,210,13,
43603,208,77,
43604,127,1,283.5
43604,216,62,10631.06
43604,204,20,
43604,208,18,
43604,205,1,
43605,216,36,5187.96
43605,201,4,
43605,204,18,
43605,208,3,
43605,205,3,
43606,307,4,2267.96
43606,216,18,3118.45
43606,201,2,
43606,204,12,
43606,208,1,
43607,307,1,425.24
43607,216,27,1502.52
43607,204,27,
43608,307,4,907.18
43608,216,68,8845.04
43608,201,3,
43608,204,23,
43608,210,1,
43608,206,23,
43608,205,1,
43609,307,4,1275.73
43609,127,1,481.94
43609,201,5,
43609,204,14,
43609,205,3,
43609,213,2,
43610,127,5,3033.4
43610,216,32,5301.36
43610,204,9,
43610,208,1,
43610,206,16,
43611,307,7,2664.85
43611,216,16,2069.51
43611,204,11,
43611,210,2,
43611,205,1,
43612,307,5,2749.9
43612,216,4,595.34
43612,204,3,
43612,207,1,
43613,216,208,33303.58
43613,201,17,
43613,204,93,
43613,210,13,
43613,205,3,
43613,213,6,
43614,216,180,28349.5
43614,201,11,
43614,202,16,
43614,210,8,
43614,206,1,
43614,205,2,
43615,307,1,276.41
43615,216,73,14415.72
43615,202,2,
43615,204,22,
43615,208,20,
43615,213,2,
43616,307,3,921.36
43616,216,44,6307.76
43616,201,4,
43616,202,1,
43616,210,2,
43616,208,8,
43617,307,7,3019.23
43617,216,48,2650.68
43617,204,48,
43618,307,5,1708.06
43618,201,25,
43618,202,2,
43618,204,99,
43618,208,20,
43618,206,68,
43618,213,5,
44300,204,215,34260.37
44300,210,28,6605.43
44300,208,46,8618.25
44300,213,2,
44301,307,11,4564.28
44301,127,87,28633
44301,216,273,50263.66
44301,201,42,10262.52
44301,202,15,4259.51
44301,204,137,20525.04
44301,210,27,6917.28
44301,208,8,1615.92
44301,206,41,6406.99
44301,213,3,
44302,307,4,1934.85
44302,127,93,35110.86
44302,216,132,28363.67
44302,201,42,11509.9
44302,202,13,3302.72
44302,204,55,7923.69
44302,210,18,4706.02
44302,208,2,425.24
44302,203,1,290.58
44302,213,2,
44303,307,10,3083.02
44303,127,1,311.84
44303,216,301,53041.91
44303,201,33,6903.1
44303,202,4,850.49
44303,204,79,12034.36
44303,210,21,4535.92
44303,208,112,19873.58
44303,206,40,5861.24
44303,207,4,978.07
44303,213,8,
44304,307,11,3642.93
44304,216,274,51709.49
44304,201,32,7441.74
44304,202,11,2636.5
44304,204,96,13366.79
44304,210,20,4791.07
44304,208,87,15925.31
44304,206,21,3359.42
44304,207,7,1771.84
44305,307,13,4741.44
44305,216,174,36769.3
44305,201,31,8476.5
44305,202,7,1757.67
44305,204,60,9213.59
44305,210,22,5981.74
44305,208,37,7377.95
44305,206,9,1268.64
44305,207,6,1715.14
44305,213,2,
44306,307,4,942.63
44306,216,319,60171.81
44306,201,57,
44306,202,39,
44306,210,13,
44306,208,37,
44307,127,40,12899.02
44307,216,186,31978.24
44307,202,26,6095.14
44307,201,30,7229.16
44307,210,8,1856.9
44307,208,7,1311.18
44307,203,1,297.67
44307,213,29,
44308,127,39,13636.11
44308,216,123,21120.38
44308,204,44,6945.66
44308,210,6,1651.35
44308,213,32,
44309,307,30,8859.22
44309,216,142,39370.37
44309,201,46,11130.05
44309,202,3,708.74
44309,210,12,2636.5
44309,203,6,1155.25
44309,213,3,
44310,127,3,1048.93
44310,216,94,22502.42
44310,201,45,10822.42
44310,204,24,4819.39
44310,210,11,2544.36
44310,206,1,170.1
44310,203,6,1325.35
44310,213,2,
44311,127,3,1162.33
44311,216,101,26265.81
44311,201,41,11502.83
44311,204,37,7626.01
44311,210,15,4465.06
44311,203,6,1658.46
44312,127,9,3841.36
44312,216,251,53027.74
44312,202,7,
44312,204,60,
44312,208,58,
44312,206,26,
44313,127,5,1899.42
44313,216,178,42070.66
44313,202,7,
44313,204,52,
44313,208,18,
44313,206,16,
44314,216,136,34217.85
44314,201,60,15932.48
44314,202,2,581.16
44314,210,13,3366.52
44314,206,7,1041.83
44314,213,6,
44315,127,5,3784.66
44315,216,63,10262.52
44315,201,3,602.43
44315,210,8,1608.83
44315,208,3,538.63
44315,213,4,
44316,307,13,3940.58
44316,216,56,10886.21
44316,201,12,3153.88
44316,204,33,4765.37
44316,208,7,1431.65
44316,203,12,3224.77
44317,307,9,3564.97
44317,127,3,1573.4
44317,201,2,524.47
44317,202,1,262.23
44317,210,3,708.74
44317,208,5,999.32
44317,213,2,
44318,307,2,878.84
44318,127,15,8100.88
44318,201,20,4096.51
44318,202,4,836.31
44318,204,37,5655.69
44318,208,24,3933.52
44318,206,18,2756.99
44318,205,2,311.84
44318,213,2,
44319,216,63,13380.96
44319,201,13,3394.86
44319,204,20,3387.77
44319,210,4,900.1
44319,206,8,1438.74
44319,205,1,205.53
44320,127,10,5464.35
44320,216,55,13196.69
44320,204,15,2324.67
44320,208,7,1396.22
44320,206,3,460.68
44320,213,1,
44321,127,3,1892.33
44321,201,46,11814.68
44321,202,7,1360.78
44321,204,71,11835.9
44321,208,21,3940.59
44321,206,6,1034.75
44321,207,1,212.62
44321,213,7,
44322,127,6,4408.35
44322,216,111,24012.03
44322,201,34,9128.57
44322,202,5,928.46
44322,204,47,7959.15
44322,210,9,2282.15
44322,208,10,1920.69
44322,206,4,673.3
44322,213,2,
44323,127,2,751.26
44323,216,75,17349.89
44323,201,33,9752.28
44323,202,2,425.24
44323,204,23,3316.88
44323,210,8,2360.1
44323,208,3,581.17
44323,206,2,432.33
44323,213,4,
44324,307,2,510.29
44324,127,194,53183.66
44324,216,345,65969.29
44325,307,7,2551.46
44325,127,152,47995.7
44325,216,218,45926.19
44326,307,7,3359.42
44326,127,175,63098.9
44326,216,111,23983.68
44327,127,7,4847.76
44327,216,130,24692.41
44328,127,8,4535.92
44328,216,55,11651.64
44329,127,8,4791.07
44329,216,37,9326.99
44330,307,99,31184.45
44330,127,15,8462.33
44330,216,276,57832.98
44330,201,43,9667.18
44330,202,39,9355.34
44330,204,143,24947.56
44330,210,14,4195.73
44330,208,34,6151.84
44330,207,3,1219.03
44330,203,42,8604.07
44331,307,121,46705.8
44331,127,13,5733.67
44331,216,179,41000.46
44331,201,29,7172.42
44331,202,36,10283.78
44331,204,78,14132.23
44331,210,20,5443.1
44331,208,16,3260.19
44331,203,25,6130.58
44332,307,148,62326.38
44332,127,19,6626.68
43524,216,57,10290.87
43525,307,10,5471.45
43525,127,2,623.69
43525,216,36,5556.5
43526,307,5,1502.52
43526,127,1,340.19
43526,216,21,2041.16
43527,307,1,963.88
43527,127,3,1530.87
43527,216,23,1786.02
43528,307,7,1700.97
43528,216,236,32573.58
43529,307,11,3175.14
43529,127,1,255.15
43529,216,164,22226.01
43530,307,24,9979.02
43530,127,4,1587.57
43530,216,136,18795.72
43531,307,23,13210.87
43531,216,96,11481.55
43532,307,20,10092.42
43532,127,7,5187.96
43532,216,95,10262.52
43533,307,6,1396.22
43533,216,225,33154.74
43534,307,13,3458.63
43534,127,1,361.46
43534,216,91,16513.58
43535,307,11,3635.84
43535,127,1,311.84
43535,216,57,9036.4
43536,307,13,4266.61
43536,216,19,3572.04
43537,307,9,3848.44
43537,127,1,644.95
43537,216,21,1374.95
43538,216,136,17931.06
43539,307,3,928.45
43539,127,1,382.72
43539,216,82,12728.93
43540,307,3,1211.94
43540,127,3,1063.11
43540,216,54,8504.85
43541,307,4,1601.74
43541,127,1,1374.95
43541,216,42,4606.79
43542,307,6,2452.23
43542,127,7,4337.47
43542,216,24,2551.46
43543,307,1,198.45
43543,216,75,9723.88
43544,216,31,3657.09
43545,127,1,297.67
43545,216,21,2523.11
43546,307,3,1112.73
43546,127,2,666.21
43546,216,7,822.14
43547,307,2,1091.45
43547,127,2,850.49
43547,216,18,1417.48
43548,307,3,602.43
43548,216,105,13551.06
43549,307,2,361.46
43549,127,5,2353.01
43550,307,2,744.17
43550,127,6,2126.21
43550,216,37,4139.03
43551,127,3,1133.98
43551,216,38,3061.75
43552,127,20,11368.15
43552,216,16,963.88
43553,307,3,453.59
43553,201,17,
43553,204,82,
43553,210,8,
43553,206,2,
43554,307,1,439.42
43554,216,48,7144.07
43554,201,7,
43554,204,22,
43554,208,9,
43554,206,4,
43555,127,2,779.61
43555,216,45,5811.65
43555,204,21,
43555,210,10,
43555,213,2,
43556,307,1,361.46
43556,204,17,
43556,210,1,
43556,208,2,
43557,307,2,1133.98
43557,216,7,538.64
43557,204,7,
43558,307,2,340.19
43558,216,71,9865.63
43558,201,6,
43558,204,24,
43558,208,5,
43558,206,34,
43559,307,11,3373.59
43559,216,58,10375.92
43559,201,9,
43559,204,13,
43559,208,1,
43559,206,28,
43560,307,6,2041.16
43560,127,1,1105.63
43560,201,5,
43560,204,6,
43560,206,11,
43561,307,10,3912.23
43561,216,22,3685.44
43561,201,2,
43561,204,10,
43561,206,3,
43561,207,6,
43562,127,7,3883.88
43562,216,10,1275.73
43562,204,5,
43562,206,3,
43563,307,3,722.91
43563,216,192,28427.46
43563,202,22,
43563,210,3,
43563,208,31,
43563,213,5,
43564,216,124,15337.08
43564,201,15,
43564,202,11,
43564,210,3,
43564,208,9,
43564,205,1,
43564,213,9,
43565,216,95,10964.17
43565,201,6,
43565,204,67,
43565,210,5,
43565,205,3,
43565,213,2,
43566,127,2,602.43
43566,216,50,7810.29
43566,201,10,
43566,210,1,
43566,206,1,
43566,205,4,
43567,127,2,1006.41
43567,216,60,4174.46
43567,201,1,
43567,204,49,
43567,213,9,
43568,216,141,20766.01
43568,201,12,
43568,210,9,
43568,208,7,
43569,307,5,1162.33
43569,216,105,17675.91
43569,204,36,
43569,210,4,
43569,206,34,
43569,213,1,
43570,127,1,623.69
43570,201,3,
43570,204,27,
43570,208,1,
44122,216,24,5131.26
44122,213,21,
44122,202,3,822.14
44123,307,48,15804.85
44123,127,9,3798.83
44123,216,18,2764.08
44124,307,55,20454.16
44124,127,25,9667.18
44124,216,15,1757.67
44125,307,9,2381.36
44125,127,8,4507.57
44125,216,195,36329.88
44126,307,7,3458.64
44126,127,10,4734.37
44126,216,123,24749.11
44127,307,13,5769.12
44127,127,6,3543.69
44127,216,53,11977.66
44128,127,23,15677.27
44128,216,519,89754.52
44129,127,35,16272.61
44129,216,322,66196.08
44130,307,1,255.15
44130,127,34,15195.33
44130,216,169,40936.68
44131,307,4,1417.48
44131,127,5,3302.72
44131,216,166,29334.65
44131,213,165,
44131,202,1,148.83
44132,307,18,8178.83
44132,127,3,652.04
44132,216,117,24026.2
44132,213,115,
44132,202,2,538.64
44133,307,10,5216.31
44133,127,19,11382.32
44133,216,49,10531.84
44133,213,47,
44133,202,2,566.99
44134,307,2,1672.62
44134,127,8,4365.82
44134,216,182,33962.7
44135,127,10,3997.28
44135,216,159,31609.69
44136,127,6,4946.99
44136,216,85,20872.32
44137,307,3,779.62
44137,127,14,7335.43
44137,216,441,74133.94
44137,201,37,7583.49
44137,202,1,226.8
44137,204,42,6364.46
44137,210,21,3997.28
44137,208,31,5386.41
44137,206,303,49243.08
44137,207,5,1162.33
44137,205,1,170.1
44138,307,3,1247.38
44138,127,14,7087.38
44138,216,314,54657.84
44138,201,56,13054.94
44138,204,44,5003.69
44138,210,19,4422.52
44138,208,14,2353.01
44138,206,180,29554.35
44138,207,1,269.32
44139,307,4,3729.15
44139,127,18,8589.9
44139,216,198,38512.8
44139,201,41,11793.39
44139,202,1,240.97
44139,204,31,5471.45
44139,210,19,4762.72
44139,208,7,1162.33
44139,206,97,14741.74
44139,207,1,283.5
44139,205,1,297.67
44140,307,1,701.65
44140,127,5,1715.15
44140,216,91,17038.05
44140,201,29,
44140,204,31,
44140,210,4,
44140,208,20,
44140,213,7,
44141,127,11,6045.53
44141,216,65,14103.88
44141,201,20,
44141,204,25,
44141,210,11,
44141,208,7,
44141,213,2,
44142,127,14,5620.27
44142,216,36,9603.39
44142,201,21,
44142,204,6,
44142,210,7,
44142,208,2,
44143,127,11,6399.89
44143,216,388,74020.54
44143,201,84,
44244,216,135,29355.91
44244,201,37,9638.89
44244,204,48,9043.49
44244,208,28,5294.54
44244,206,5,673.3
44244,205,1,262.23
44244,213,3,
44245,127,11,8717.47
44245,216,82,20156.49
44245,201,37,10227.11
44245,210,11,2834.96
44245,206,3,474.84
44245,205,5,1382.04
44246,127,11,5166.69
44246,216,160,27555.71
44246,202,3,694.56
44246,204,63,8306.4
44246,210,11,2494.76
44246,206,8,1275.73
44246,207,1,255.15
44246,213,13,
44247,127,17,9979.02
44247,216,109,19901.35
44247,204,43,5528.15
44247,210,10,2537.28
44247,208,26,4535.92
44247,205,1,198.45
44247,213,1,
44248,307,1,340.19
44248,216,54,10602.71
44248,201,15,4564.27
44248,204,21,2112.04
44248,210,8,2267.96
44248,208,8,1431.65
44248,213,2,
44249,307,9,2445.17
44249,127,7,2714.48
44249,216,232,45203.28
44249,201,59,13019.51
44249,202,4,893.01
44249,204,86,15826.11
44249,210,24,4861.94
44249,208,52,9482.91
44249,205,2,418.16
44249,213,5,
44250,307,11,3983.12
44250,127,7,3770.48
44250,216,156,34132.8
44250,201,34,8589.9
44250,202,2,602.43
44250,204,54,9858.54
44250,210,31,7654.37
44250,208,28,5840
44250,205,3,644.95
44250,203,1,226.8
44250,213,4,
44251,307,9,3444.47
44251,127,5,1927.77
44251,216,72,18597.27
44251,201,25,7370.87
44251,202,2,595.34
44251,204,16,3331.07
44251,210,15,4266.6
44251,208,10,2083.69
44251,205,3,779.61
44251,203,1,283.5
44251,213,1,
44252,307,1,489.03
44252,127,14,5521.07
44252,216,169,32630.27
44252,201,24,5797.47
44252,204,65,11127.18
44252,210,21,4479.22
44252,208,52,9596.31
44252,206,1,155.92
44252,205,2,368.54
44252,213,4,
44253,127,15,8341.86
44253,216,126,25401.15
44253,201,24,5854.17
44253,202,2,510.29
44253,204,41,6945.63
44253,210,10,3005.05
44253,208,36,6747.18
44253,205,3,637.86
44253,213,10,
44254,127,10,6109.3
44254,216,73,17463.29
44254,201,35,9454.56
44254,202,1,326.02
44254,204,10,1403.3
44254,210,8,2338.83
44254,208,15,2990.87
44254,205,1,226.8
44254,213,3,
44255,307,28,8313.51
44332,216,154,38144.25
44332,201,26,7314.17
44332,202,33,10716.11
44332,204,47,12587.18
44332,210,13,4252.43
44332,208,35,2920
44332,203,22,5854.17
44333,307,10,3572.05
44333,127,10,5599.03
44333,216,636,119110.42
44333,201,72,17442.03
44333,202,12,2565.63
44333,204,98,16102.52
44333,210,24,6066.79
44333,208,240,43509.4
44333,206,182,30043.38
44333,213,8,
44334,307,15,6350.29
44334,127,6,2693.21
44334,216,425,89385.97
44334,201,64,19135.91
44334,202,16,3798.83
44334,204,81,14089.7
44334,210,26,7455.92
44334,208,137,26606.01
44334,206,95,16995.53
44334,207,1,226.8
44334,213,5,
44335,307,21,8107.97
44335,127,13,8285.15
44335,216,234,60171.81
44335,201,76,23728.53
43998,307,8,1488.36
43998,216,519,76940.54
43998,201,54,
43998,202,5,
43998,204,197,
43998,210,174,
43998,208,82,
43998,213,7,
43999,307,9,2579.8
43999,127,1,283.5
43999,216,290,46663.28
43999,201,25,
43999,204,76,
43999,210,139,
43999,208,37,
43999,205,1,
43999,213,12,
44000,307,2,531.55
44000,127,1,340.19
44000,216,190,32956.29
44000,201,14,
44000,204,60,
44000,210,100,
44000,208,14,
44000,213,2,
44001,307,8,2806.62
44001,127,3,992.23
44001,216,136,18030.28
44001,201,3,
44001,204,81,
44001,210,45,
44001,208,3,
44001,213,4,
44002,307,10,6421.16
44002,127,1,510.29
44002,216,54,5216.31
44002,201,1,
44002,204,47,
44002,210,5,
44002,207,1,
44003,307,7,1474.18
44003,127,1,269.32
44003,216,321,44310.27
44003,201,10,
44003,202,2,
44003,204,10,
44003,210,17,
44003,208,6,
44003,206,274,
44003,207,2,
44004,307,7,1984.46
44004,127,1,822.14
44004,216,107,16386.01
44004,201,5,878.84
44004,204,9,680.38
44004,210,9,1797.37
44004,208,1,172.93
44004,206,76,11200.91
44004,207,2,524.46
44004,213,5,
44005,307,8,2523.11
44005,127,2,708.74
44005,216,39,6633.78
44005,201,4,1097.12
44005,204,1,161.59
44005,210,4,864.66
44005,206,27,3920.73
44005,213,3,
44006,307,13,8022.91
44006,127,5,2494.76
44006,216,10,1757.67
44006,201,1,235.3
44006,210,1,238.14
44006,206,7,1105.63
44006,213,1,
44007,307,13,8136.31
44007,127,2,1162.33
44007,216,6,785.28
44007,201,1,292
44007,204,1,107.73
44007,206,4,385.55
44008,307,7,1552.13
44008,216,384,54955.51
44008,201,51,8214.27
44008,202,18,3005.05
44008,204,180,20439.99
44008,210,79,14614.17
44008,208,54,8263.88
44008,205,2,418.16
44009,307,8,1828.54
44009,127,5,1190.68
44009,216,272,34409.21
44009,201,23,4039.8
44009,202,7,1275.73
44009,204,163,13281.74
44009,210,56,11623.3
44009,208,21,3543.69
44009,207,1,396.89
44009,205,1,248.06
44010,307,8,2147.48
44010,127,4,1034.76
44010,216,132,19532.81
44010,201,8,1700.97
44010,202,7,1460
44010,204,62,4876.11
44010,210,46,9865.63
44010,208,8,1445.82
44010,205,1,184.27
44011,307,11,3706.69
44011,127,4,1105.63
44011,216,84,12027.28
44011,201,4,1226.12
44011,202,3,680.39
44011,204,58,3968.93
44011,210,15,3827.18
44011,208,1,198.45
44011,205,3,765.44
44012,307,6,2338.83
44012,127,20,8547.37
44012,216,124,8547.37
44012,204,121,7569.32
44012,210,3,978.06
44013,307,15,4436.7
44013,127,7,1934.85
44013,216,622,82681.32
44014,307,12,3146.8
44014,127,7,3642.91
44014,216,263,37371.73
44015,307,25,7129.9
44015,127,12,3912.23
44015,216,173,23742.71
44016,307,20,6981.05
44016,127,19,6293.59
44016,216,108,15308.73
44017,307,18,8136.31
44017,127,25,11389.41
44017,216,75,7328.35
44018,307,19,4316.22
44018,127,4,730
44018,216,414,60214.34
44018,201,65,
44018,202,18,
44018,204,231,
44018,210,67,
44018,208,29,
44018,206,2,
44018,205,2,
44019,307,27,6520.39
44019,127,3,779.61
44019,216,216,30433.19
44019,201,27,
44019,202,3,
44019,204,112,
44019,210,44,
44019,208,10,
44019,206,2,
44019,205,1,
44019,213,17,
44020,307,20,5641.55
44020,127,4,1027.67
44020,216,131,18724.84
44020,201,22,
44020,202,2,
44020,204,66,
44020,210,37,
44020,208,3,
44020,213,1,
44021,127,5,1552.13
44021,216,101,10716.11
44021,204,78,
44021,210,12,
44022,307,4,1920.68
44022,127,15,7399.21
44022,201,4,
44022,204,119,
44022,210,3,
44023,127,1,340.19
44023,216,304,41787.16
44023,202,9,
44023,204,143,
44023,208,52,
44023,205,1,
44023,213,10,
44024,127,1,255.15
44024,216,192,25826.39
44024,201,25,
44024,204,96,
44024,208,16,
44024,205,1,
44025,307,8,2381.36
44025,127,1,311.84
44025,201,7,
44025,202,3,
44025,204,57,
44025,208,3,
44025,207,1,
44025,213,4,
44026,307,6,2679.04
44026,216,96,9497.08
44026,201,6,
44026,210,9,
44026,208,2,
44026,213,4,
44027,307,5,2069.52
44027,216,72,4961.16
44027,202,1,
44027,204,70,
44028,307,9,2324.66
44028,216,253,35096.68
44028,201,10,
44028,202,1,
44028,210,3,
44028,208,2,
44028,213,2,
44029,307,7,2707.4
44029,216,62,9213.59
44029,201,4,
44029,204,13,
44029,206,42,
44030,307,9,2693.2
44030,127,3,907.18
44030,201,9,
44030,204,3,
44030,210,3,
44030,207,1,
44030,205,1,
44031,127,2,623.69
44031,216,17,2267.96
44031,206,12,
44031,207,1,
44032,307,18,12275.33
44032,127,1,708.74
44032,201,1,
44032,204,3,
44032,207,1,
44033,216,827,112901.88
44034,307,33,8519.02
44034,216,353,50575.51
44035,307,27,8689.12
44035,127,3,1020.58
44036,307,36,11063.4
44036,127,5,1885.24
44036,216,117,13168.34
44037,127,11,5244.66
44037,216,152,12048.54
44038,307,38,7392.16
44038,201,2,
44038,202,119,18512.22
44038,208,2,
44039,216,31,5386.41
44039,201,1,
44039,202,30,5074.56
44040,307,26,6690.5
44040,216,10,1814.37
44040,202,9,1644.27
44040,203,1,226.8
44041,307,39,10879.13
44041,202,5,1190.68
44041,203,1,226.8
44042,216,46,8847.89
44042,201,1,209.79
44042,202,44,8462.33
44042,203,1,198.45
44043,307,41,11070.48
44043,202,18,3827.18
44043,208,2,365.71
44043,203,3,643.54
44044,127,1,340.19
44044,216,13,3474.24
44044,201,3,1036.18
44044,210,1,269.32
44044,203,3,731.42
44045,307,7,1786.02
44045,216,91,20170.67
44045,202,90,20128.15
44045,204,1,42.52
44046,307,7,2324.65
44046,216,59,14954.36
44046,202,59,14954.36
44047,307,15,6088.07
44047,216,32,8632.42
44047,202,32,8632.42
44048,307,62,11382.32
44048,216,457,77656.37
44048,201,2,351.54
44048,202,454,77273.65
44048,204,1,45.36
44048,203,4,912.87
44049,307,35,8058.37
44049,216,123,24238.82
44049,202,122,23856.1
44049,210,1,385.55
44049,203,3,915.68
44050,307,31,8320.59
44050,216,41,8731.64
44050,201,1,155.92
44050,202,40,8575.72
43249,208,38,6219.91
43249,213,6,
43250,307,3,893.01
43250,127,1,371.38
43250,216,29,3549.37
43250,201,3,640.71
43250,202,1,289.16
43250,204,14,643.53
43250,210,5,1082.96
43250,208,6,893.01
43251,307,6,2812.28
43251,127,4,1618.75
43251,216,25,4224.08
43251,201,3,824.97
43251,202,1,255.15
43251,204,9,527.29
43251,210,5,1287.08
43251,208,6,1148.17
43251,213,1,
43252,307,8,4491.97
43252,127,4,1771.84
43252,216,16,1169.42
43252,201,1,221.13
43252,204,12,688.87
43252,208,1,121.9
43252,213,2,
43253,307,13,3075.92
43253,127,2,481.94
43253,216,137,18682.32
43253,201,16,
43253,202,1,
43253,204,30,
43253,210,12,
43253,208,65,
43253,206,4,
43253,213,9,
43254,307,20,5180.87
43254,127,7,2296.31
43254,216,59,9220.67
42908,307,2,2622.33
42908,127,4,1219.03
42908,216,180,23359.99
42908,201,43,
42908,204,68,
42908,210,8,
42908,208,19,
42908,207,1,
42908,205,18,
42908,213,23,
42909,307,3,793.79
42909,127,2,595.34
42909,216,154,17293.2
42909,201,25,
42909,204,79,
42909,210,5,
42909,208,14,
42909,205,17,
42909,213,14,
42910,307,1,510.29
42910,127,1,425.24
42910,216,101,11708.34
42910,201,8,
42910,204,55,
42910,210,14,
42910,208,3,
42910,213,21,
42911,307,4,1856.89
42911,127,3,1615.92
42911,216,92,6236.89
42911,201,13,
42911,204,66,
42911,208,4,
42911,205,2,
42911,213,7,
42912,307,3,722.92
42912,127,3,765.44
42912,216,58,7427.57
42912,201,7,
42912,204,18,
42912,210,6,
42912,208,4,
42912,206,8,
42912,207,2,
42912,205,2,
42912,213,11,
42913,307,5,2126.21
42913,127,5,2069.51
42913,216,16,2154.56
42913,201,5,
42913,204,5,
42913,210,3,
42913,208,2,
