SampleID,RegionCode,SubRegion,Stratum,MethodCode,StationCode,SampleDate,SampleTime,WeatherCode,TowMax,Latitude,Longitude,LatitudeStart,LongitudeStart,LatitudeEnd,LongitudeEnd,DO,SpecificConductance,WaterTemp,TurbidityFNU,YsiSerialNo,HatchSerialNo,GearCode,GearConditionCode,MeterSerialNo,TowNumber,PairedStudies,BottomDepth,TowDuration,SamplingDirection,Secchi,FlowmeterStart,FlowmeterEnd,FlowmeterDifference,VolumeRaw,VolumeScrubbed,VolumeImputed,VolumeImputedBy,VolumeFinal,FlowDebris,Comments,TideCode,Phylum,CommonName,OrganismCode,MarkCode,ForkLength,RaceByLength,SumOfCatchCount,Expression,StageCode,Dead,SpecialStudyID,SpecialStudy,TagCode,RaceByTag
723894,West,Lower San Joaquin,Lower San Joaquin,KDTR,25-23-LSJ02,12/30/2024,11:47:00,CLR,4,38.02825,-121.75244,38.02921,-121.75546,38.02935,-121.7556,9.84,339.2999878,11,31.38999939,YSI 003,,KTS21,1,B30914,4,,10.5,10,D,0.319999993,363865,375922,12057,4063.057323,4063.057323,,,4063.057323,N,,Flood,Chordata,Threadfin Shad,TFS,None,53,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723894,West,Lower San Joaquin,Lower San Joaquin,KDTR,25-23-LSJ02,12/30/2024,11:47:00,CLR,4,38.02825,-121.75244,38.02921,-121.75546,38.02935,-121.7556,9.84,339.2999878,11,31.38999939,YSI 003,,KTS21,1,B30914,4,,10.5,10,D,0.319999993,363865,375922,12057,4063.057323,4063.057323,,,4063.057323,N,,Flood,Chordata,Threadfin Shad,TFS,None,54,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723894,West,Lower San Joaquin,Lower San Joaquin,KDTR,25-23-LSJ02,12/30/2024,11:47:00,CLR,4,38.02825,-121.75244,38.02921,-121.75546,38.02935,-121.7556,9.84,339.2999878,11,31.38999939,YSI 003,,KTS21,1,B30914,4,,10.5,10,D,0.319999993,363865,375922,12057,4063.057323,4063.057323,,,4063.057323,N,,Flood,Chordata,Hitch,HCH,None,215,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723894,West,Lower San Joaquin,Lower San Joaquin,KDTR,25-23-LSJ02,12/30/2024,11:47:00,CLR,4,38.02825,-121.75244,38.02921,-121.75546,38.02935,-121.7556,9.84,339.2999878,11,31.38999939,YSI 003,,KTS21,1,B30914,4,,10.5,10,D,0.319999993,363865,375922,12057,4063.057323,4063.057323,,,4063.057323,N,,Flood,Chordata,Threadfin Shad,TFS,None,64,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723894,West,Lower San Joaquin,Lower San Joaquin,KDTR,25-23-LSJ02,12/30/2024,11:47:00,CLR,4,38.02825,-121.75244,38.02921,-121.75546,38.02935,-121.7556,9.84,339.2999878,11,31.38999939,YSI 003,,KTS21,1,B30914,4,,10.5,10,D,0.319999993,363865,375922,12057,4063.057323,4063.057323,,,4063.057323,N,,Flood,Chordata,Threadfin Shad,TFS,None,68,n/p,2,n/p,n/p,No,n/a,n/a,n/a,n/p
723894,West,Lower San Joaquin,Lower San Joaquin,KDTR,25-23-LSJ02,12/30/2024,11:47:00,CLR,4,38.02825,-121.75244,38.02921,-121.75546,38.02935,-121.7556,9.84,339.2999878,11,31.38999939,YSI 003,,KTS21,1,B30914,4,,10.5,10,D,0.319999993,363865,375922,12057,4063.057323,4063.057323,,,4063.057323,N,,Flood,Chordata,Threadfin Shad,TFS,None,70,n/p,2,n/p,n/p,No,n/a,n/a,n/a,n/p
723894,West,Lower San Joaquin,Lower San Joaquin,KDTR,25-23-LSJ02,12/30/2024,11:47:00,CLR,4,38.02825,-121.75244,38.02921,-121.75546,38.02935,-121.7556,9.84,339.2999878,11,31.38999939,YSI 003,,KTS21,1,B30914,4,,10.5,10,D,0.319999993,363865,375922,12057,4063.057323,4063.057323,,,4063.057323,N,,Flood,Chordata,Threadfin Shad,TFS,None,83,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723894,West,Lower San Joaquin,Lower San Joaquin,KDTR,25-23-LSJ02,12/30/2024,11:47:00,CLR,4,38.02825,-121.75244,38.02921,-121.75546,38.02935,-121.7556,9.84,339.2999878,11,31.38999939,YSI 003,,KTS21,1,B30914,4,,10.5,10,D,0.319999993,363865,375922,12057,4063.057323,4063.057323,,,4063.057323,N,,Flood,Chordata,Threadfin Shad,TFS,None,120,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723926,West,Suisun Marsh,Suisun Marsh,KDTR,25-23-SM05,12/30/2024,11:55:00,,4,38.1849,-121.96775,38.18534,-121.96876,38.18563,-121.96895,,,,,,,,9,,,,,,,,,,,,,,,,,,,Chordata,Splittail,SPLT,None,228,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723926,West,Suisun Marsh,Suisun Marsh,KDTR,25-23-SM05,12/30/2024,11:55:00,,4,38.1849,-121.96775,38.18534,-121.96876,38.18563,-121.96895,,,,,,,,9,,,,,,,,,,,,,,,,,,,Chordata,Threadfin Shad,TFS,None,0,n/p,2,n/p,n/p,No,n/a,n/a,n/a,n/p
723926,West,Suisun Marsh,Suisun Marsh,KDTR,25-23-SM05,12/30/2024,11:55:00,,4,38.1849,-121.96775,38.18534,-121.96876,38.18563,-121.96895,,,,,,,,9,,,,,,,,,,,,,,,,,,,Chordata,Splittail,SPLT,None,217,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723895,West,Lower San Joaquin,Lower San Joaquin,KDTR,25-23-LSJ02,12/30/2024,12:14:00,,4,38.02825,-121.75244,38.02921,-121.75546,38.02935,-121.7556,,,,,,,,9,,,,,,,,,,,,,,,,,,,Chordata,Threadfin Shad,TFS,None,0,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723919,West,Suisun Marsh,Suisun Marsh,KDTR,25-23-SM06,12/30/2024,12:34:00,CLR,4,38.13143,-122.05862,38.13213,-122.05923,38.12993,-122.05884,9.64,2602,11.10000038,46.09999847,YSI 012,,KTS28,1,B30916,1,,6.9,10,D,0.180000007,290186,308345,18159,6119.35456,6119.35456,,,6119.35456,N,LFS flash frozen for transfer to DOP,Flood,Arthropoda,Crangon sp.,Cspp,None,0,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723919,West,Suisun Marsh,Suisun Marsh,KDTR,25-23-SM06,12/30/2024,12:34:00,CLR,4,38.13143,-122.05862,38.13213,-122.05923,38.12993,-122.05884,9.64,2602,11.10000038,46.09999847,YSI 012,,KTS28,1,B30916,1,,6.9,10,D,0.180000007,290186,308345,18159,6119.35456,6119.35456,,,6119.35456,N,LFS flash frozen for transfer to DOP,Flood,Chordata,Striped Bass,STB,None,96,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723919,West,Suisun Marsh,Suisun Marsh,KDTR,25-23-SM06,12/30/2024,12:34:00,CLR,4,38.13143,-122.05862,38.13213,-122.05923,38.12993,-122.05884,9.64,2602,11.10000038,46.09999847,YSI 012,,KTS28,1,B30916,1,,6.9,10,D,0.180000007,290186,308345,18159,6119.35456,6119.35456,,,6119.35456,N,LFS flash frozen for transfer to DOP,Flood,Chordata,Threadfin Shad,TFS,None,81,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723919,West,Suisun Marsh,Suisun Marsh,KDTR,25-23-SM06,12/30/2024,12:34:00,CLR,4,38.13143,-122.05862,38.13213,-122.05923,38.12993,-122.05884,9.64,2602,11.10000038,46.09999847,YSI 012,,KTS28,1,B30916,1,,6.9,10,D,0.180000007,290186,308345,18159,6119.35456,6119.35456,,,6119.35456,N,LFS flash frozen for transfer to DOP,Flood,Chordata,Threadfin Shad,TFS,None,71,n/p,2,n/p,n/p,No,n/a,n/a,n/a,n/p
723919,West,Suisun Marsh,Suisun Marsh,KDTR,25-23-SM06,12/30/2024,12:34:00,CLR,4,38.13143,-122.05862,38.13213,-122.05923,38.12993,-122.05884,9.64,2602,11.10000038,46.09999847,YSI 012,,KTS28,1,B30916,1,,6.9,10,D,0.180000007,290186,308345,18159,6119.35456,6119.35456,,,6119.35456,N,LFS flash frozen for transfer to DOP,Flood,Chordata,Threadfin Shad,TFS,None,75,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723919,West,Suisun Marsh,Suisun Marsh,KDTR,25-23-SM06,12/30/2024,12:34:00,CLR,4,38.13143,-122.05862,38.13213,-122.05923,38.12993,-122.05884,9.64,2602,11.10000038,46.09999847,YSI 012,,KTS28,1,B30916,1,,6.9,10,D,0.180000007,290186,308345,18159,6119.35456,6119.35456,,,6119.35456,N,LFS flash frozen for transfer to DOP,Flood,Chordata,American Shad,AMS,None,87,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723919,West,Suisun Marsh,Suisun Marsh,KDTR,25-23-SM06,12/30/2024,12:34:00,CLR,4,38.13143,-122.05862,38.13213,-122.05923,38.12993,-122.05884,9.64,2602,11.10000038,46.09999847,YSI 012,,KTS28,1,B30916,1,,6.9,10,D,0.180000007,290186,308345,18159,6119.35456,6119.35456,,,6119.35456,N,LFS flash frozen for transfer to DOP,Flood,Chordata,Threadfin Shad,TFS,None,77,n/p,1,n/p,n/p,Yes,n/a,n/a,n/a,n/p
723919,West,Suisun Marsh,Suisun Marsh,KDTR,25-23-SM06,12/30/2024,12:34:00,CLR,4,38.13143,-122.05862,38.13213,-122.05923,38.12993,-122.05884,9.64,2602,11.10000038,46.09999847,YSI 012,,KTS28,1,B30916,1,,6.9,10,D,0.180000007,290186,308345,18159,6119.35456,6119.35456,,,6119.35456,N,LFS flash frozen for transfer to DOP,Flood,Chordata,American Shad,AMS,None,82,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723919,West,Suisun Marsh,Suisun Marsh,KDTR,25-23-SM06,12/30/2024,12:34:00,CLR,4,38.13143,-122.05862,38.13213,-122.05923,38.12993,-122.05884,9.64,2602,11.10000038,46.09999847,YSI 012,,KTS28,1,B30916,1,,6.9,10,D,0.180000007,290186,308345,18159,6119.35456,6119.35456,,,6119.35456,N,LFS flash frozen for transfer to DOP,Flood,Chordata,Longfin Smelt,LFS,None,72,n/p,1,n/p,J,No,LF-869,DOP,n/a,n/p
723919,West,Suisun Marsh,Suisun Marsh,KDTR,25-23-SM06,12/30/2024,12:34:00,CLR,4,38.13143,-122.05862,38.13213,-122.05923,38.12993,-122.05884,9.64,2602,11.10000038,46.09999847,YSI 012,,KTS28,1,B30916,1,,6.9,10,D,0.180000007,290186,308345,18159,6119.35456,6119.35456,,,6119.35456,N,LFS flash frozen for transfer to DOP,Flood,Chordata,Threadfin Shad,TFS,None,84,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723919,West,Suisun Marsh,Suisun Marsh,KDTR,25-23-SM06,12/30/2024,12:34:00,CLR,4,38.13143,-122.05862,38.13213,-122.05923,38.12993,-122.05884,9.64,2602,11.10000038,46.09999847,YSI 012,,KTS28,1,B30916,1,,6.9,10,D,0.180000007,290186,308345,18159,6119.35456,6119.35456,,,6119.35456,N,LFS flash frozen for transfer to DOP,Flood,Chordata,American Shad,AMS,None,74,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723919,West,Suisun Marsh,Suisun Marsh,KDTR,25-23-SM06,12/30/2024,12:34:00,CLR,4,38.13143,-122.05862,38.13213,-122.05923,38.12993,-122.05884,9.64,2602,11.10000038,46.09999847,YSI 012,,KTS28,1,B30916,1,,6.9,10,D,0.180000007,290186,308345,18159,6119.35456,6119.35456,,,6119.35456,N,LFS flash frozen for transfer to DOP,Flood,Chordata,Longfin Smelt,LFS,None,75,n/p,1,n/p,J,No,LF-870,DOP,n/a,n/p
723919,West,Suisun Marsh,Suisun Marsh,KDTR,25-23-SM06,12/30/2024,12:34:00,CLR,4,38.13143,-122.05862,38.13213,-122.05923,38.12993,-122.05884,9.64,2602,11.10000038,46.09999847,YSI 012,,KTS28,1,B30916,1,,6.9,10,D,0.180000007,290186,308345,18159,6119.35456,6119.35456,,,6119.35456,N,LFS flash frozen for transfer to DOP,Flood,Chordata,American Shad,AMS,None,100,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723920,West,Suisun Marsh,Suisun Marsh,KDTR,25-23-SM06,12/30/2024,12:51:00,CLR,4,38.13143,-122.05862,38.1301,-122.05925,38.12781,-122.05875,9.73,3047,11.19999981,52.49000168,YSI 012,,KTS28,1,B30916,2,,7.3,10,D,0.150000006,308345,323862,15517,5229.033796,5229.033796,,,5229.033796,N,,Flood,Chordata,Threadfin Shad,TFS,None,77,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723920,West,Suisun Marsh,Suisun Marsh,KDTR,25-23-SM06,12/30/2024,12:51:00,CLR,4,38.13143,-122.05862,38.1301,-122.05925,38.12781,-122.05875,9.73,3047,11.19999981,52.49000168,YSI 012,,KTS28,1,B30916,2,,7.3,10,D,0.150000006,308345,323862,15517,5229.033796,5229.033796,,,5229.033796,N,,Flood,Chordata,American Shad,AMS,None,98,n/p,2,n/p,n/p,No,n/a,n/a,n/a,n/p
723920,West,Suisun Marsh,Suisun Marsh,KDTR,25-23-SM06,12/30/2024,12:51:00,CLR,4,38.13143,-122.05862,38.1301,-122.05925,38.12781,-122.05875,9.73,3047,11.19999981,52.49000168,YSI 012,,KTS28,1,B30916,2,,7.3,10,D,0.150000006,308345,323862,15517,5229.033796,5229.033796,,,5229.033796,N,,Flood,Chordata,Threadfin Shad,TFS,None,74,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723920,West,Suisun Marsh,Suisun Marsh,KDTR,25-23-SM06,12/30/2024,12:51:00,CLR,4,38.13143,-122.05862,38.1301,-122.05925,38.12781,-122.05875,9.73,3047,11.19999981,52.49000168,YSI 012,,KTS28,1,B30916,2,,7.3,10,D,0.150000006,308345,323862,15517,5229.033796,5229.033796,,,5229.033796,N,,Flood,Chordata,American Shad,AMS,None,87,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723920,West,Suisun Marsh,Suisun Marsh,KDTR,25-23-SM06,12/30/2024,12:51:00,CLR,4,38.13143,-122.05862,38.1301,-122.05925,38.12781,-122.05875,9.73,3047,11.19999981,52.49000168,YSI 012,,KTS28,1,B30916,2,,7.3,10,D,0.150000006,308345,323862,15517,5229.033796,5229.033796,,,5229.033796,N,,Flood,Arthropoda,Siberian prawn,EXP,None,0,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723920,West,Suisun Marsh,Suisun Marsh,KDTR,25-23-SM06,12/30/2024,12:51:00,CLR,4,38.13143,-122.05862,38.1301,-122.05925,38.12781,-122.05875,9.73,3047,11.19999981,52.49000168,YSI 012,,KTS28,1,B30916,2,,7.3,10,D,0.150000006,308345,323862,15517,5229.033796,5229.033796,,,5229.033796,N,,Flood,Chordata,Threadfin Shad,TFS,None,85,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723920,West,Suisun Marsh,Suisun Marsh,KDTR,25-23-SM06,12/30/2024,12:51:00,CLR,4,38.13143,-122.05862,38.1301,-122.05925,38.12781,-122.05875,9.73,3047,11.19999981,52.49000168,YSI 012,,KTS28,1,B30916,2,,7.3,10,D,0.150000006,308345,323862,15517,5229.033796,5229.033796,,,5229.033796,N,,Flood,Chordata,American Shad,AMS,None,88,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723920,West,Suisun Marsh,Suisun Marsh,KDTR,25-23-SM06,12/30/2024,12:51:00,CLR,4,38.13143,-122.05862,38.1301,-122.05925,38.12781,-122.05875,9.73,3047,11.19999981,52.49000168,YSI 012,,KTS28,1,B30916,2,,7.3,10,D,0.150000006,308345,323862,15517,5229.033796,5229.033796,,,5229.033796,N,,Flood,Chordata,American Shad,AMS,None,90,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723920,West,Suisun Marsh,Suisun Marsh,KDTR,25-23-SM06,12/30/2024,12:51:00,CLR,4,38.13143,-122.05862,38.1301,-122.05925,38.12781,-122.05875,9.73,3047,11.19999981,52.49000168,YSI 012,,KTS28,1,B30916,2,,7.3,10,D,0.150000006,308345,323862,15517,5229.033796,5229.033796,,,5229.033796,N,,Flood,Chordata,Striped Bass,STB,None,136,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723920,West,Suisun Marsh,Suisun Marsh,KDTR,25-23-SM06,12/30/2024,12:51:00,CLR,4,38.13143,-122.05862,38.1301,-122.05925,38.12781,-122.05875,9.73,3047,11.19999981,52.49000168,YSI 012,,KTS28,1,B30916,2,,7.3,10,D,0.150000006,308345,323862,15517,5229.033796,5229.033796,,,5229.033796,N,,Flood,Chordata,American Shad,AMS,None,86,n/p,1,n/p,n/p,Yes,n/a,n/a,n/a,n/p
723921,West,Suisun Marsh,Suisun Marsh,KDTR,25-23-SM06,12/30/2024,13:07:00,CLR,4,38.13143,-122.05862,38.12722,-122.05852,38.12466,-122.05697,9.61,3510,11.30000019,61.91999817,YSI 012,,KTS28,1,B30916,3,,6.2,10,D,0.150000006,323862,335098,11236,3786.390651,3786.390651,,,3786.390651,N,,HS,Chordata,American Shad,AMS,None,94,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723921,West,Suisun Marsh,Suisun Marsh,KDTR,25-23-SM06,12/30/2024,13:07:00,CLR,4,38.13143,-122.05862,38.12722,-122.05852,38.12466,-122.05697,9.61,3510,11.30000019,61.91999817,YSI 012,,KTS28,1,B30916,3,,6.2,10,D,0.150000006,323862,335098,11236,3786.390651,3786.390651,,,3786.390651,N,,HS,Chordata,American Shad,AMS,None,104,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723921,West,Suisun Marsh,Suisun Marsh,KDTR,25-23-SM06,12/30/2024,13:07:00,CLR,4,38.13143,-122.05862,38.12722,-122.05852,38.12466,-122.05697,9.61,3510,11.30000019,61.91999817,YSI 012,,KTS28,1,B30916,3,,6.2,10,D,0.150000006,323862,335098,11236,3786.390651,3786.390651,,,3786.390651,N,,HS,Arthropoda,Crangon sp.,Cspp,None,0,n/p,2,n/p,n/p,No,n/a,n/a,n/a,n/p
723921,West,Suisun Marsh,Suisun Marsh,KDTR,25-23-SM06,12/30/2024,13:07:00,CLR,4,38.13143,-122.05862,38.12722,-122.05852,38.12466,-122.05697,9.61,3510,11.30000019,61.91999817,YSI 012,,KTS28,1,B30916,3,,6.2,10,D,0.150000006,323862,335098,11236,3786.390651,3786.390651,,,3786.390651,N,,HS,Chordata,American Shad,AMS,None,86,n/p,2,n/p,n/p,No,n/a,n/a,n/a,n/p
723921,West,Suisun Marsh,Suisun Marsh,KDTR,25-23-SM06,12/30/2024,13:07:00,CLR,4,38.13143,-122.05862,38.12722,-122.05852,38.12466,-122.05697,9.61,3510,11.30000019,61.91999817,YSI 012,,KTS28,1,B30916,3,,6.2,10,D,0.150000006,323862,335098,11236,3786.390651,3786.390651,,,3786.390651,N,,HS,Chordata,American Shad,AMS,None,78,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723922,West,Suisun Marsh,Suisun Marsh,KDTR,25-23-SM06,12/30/2024,13:27:00,,4,38.13143,-122.05862,38.12722,-122.05852,38.12466,-122.05697,,,,,,,,9,,,,,,,,,,,,,,,,,FL >300mm  No pit tag found,,Chordata,Striped Bass,STB,None,0,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723923,West,Suisun Marsh,Suisun Marsh,KDTR,25-23-SM06,12/30/2024,13:35:00,CLR,4,38.13143,-122.05862,38.13174,-122.05911,38.12818,-122.05851,9.78,2823,11.19999981,50.06999969,YSI 012,,KTS28,1,B30916,4,,6.6,10,D,0.159999996,335098,354881,19783,6666.62213,6666.62213,,,6666.62213,N,LFS with LF code flash frozen for transfer to DOP,HS,Chordata,Threadfin Shad,TFS,None,94,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723923,West,Suisun Marsh,Suisun Marsh,KDTR,25-23-SM06,12/30/2024,13:35:00,CLR,4,38.13143,-122.05862,38.13174,-122.05911,38.12818,-122.05851,9.78,2823,11.19999981,50.06999969,YSI 012,,KTS28,1,B30916,4,,6.6,10,D,0.159999996,335098,354881,19783,6666.62213,6666.62213,,,6666.62213,N,LFS with LF code flash frozen for transfer to DOP,HS,Chordata,Longfin Smelt,LFS,None,91,n/p,1,n/p,A,No,n/a,n/a,n/a,n/p
723923,West,Suisun Marsh,Suisun Marsh,KDTR,25-23-SM06,12/30/2024,13:35:00,CLR,4,38.13143,-122.05862,38.13174,-122.05911,38.12818,-122.05851,9.78,2823,11.19999981,50.06999969,YSI 012,,KTS28,1,B30916,4,,6.6,10,D,0.159999996,335098,354881,19783,6666.62213,6666.62213,,,6666.62213,N,LFS with LF code flash frozen for transfer to DOP,HS,Chordata,American Shad,AMS,None,90,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723923,West,Suisun Marsh,Suisun Marsh,KDTR,25-23-SM06,12/30/2024,13:35:00,CLR,4,38.13143,-122.05862,38.13174,-122.05911,38.12818,-122.05851,9.78,2823,11.19999981,50.06999969,YSI 012,,KTS28,1,B30916,4,,6.6,10,D,0.159999996,335098,354881,19783,6666.62213,6666.62213,,,6666.62213,N,LFS with LF code flash frozen for transfer to DOP,HS,Chordata,American Shad,AMS,None,94,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723923,West,Suisun Marsh,Suisun Marsh,KDTR,25-23-SM06,12/30/2024,13:35:00,CLR,4,38.13143,-122.05862,38.13174,-122.05911,38.12818,-122.05851,9.78,2823,11.19999981,50.06999969,YSI 012,,KTS28,1,B30916,4,,6.6,10,D,0.159999996,335098,354881,19783,6666.62213,6666.62213,,,6666.62213,N,LFS with LF code flash frozen for transfer to DOP,HS,Chordata,Longfin Smelt,LFS,None,54,n/p,1,n/p,J,No,LF-1564,DOP,n/a,n/p
723923,West,Suisun Marsh,Suisun Marsh,KDTR,25-23-SM06,12/30/2024,13:35:00,CLR,4,38.13143,-122.05862,38.13174,-122.05911,38.12818,-122.05851,9.78,2823,11.19999981,50.06999969,YSI 012,,KTS28,1,B30916,4,,6.6,10,D,0.159999996,335098,354881,19783,6666.62213,6666.62213,,,6666.62213,N,LFS with LF code flash frozen for transfer to DOP,HS,Chordata,American Shad,AMS,None,105,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723923,West,Suisun Marsh,Suisun Marsh,KDTR,25-23-SM06,12/30/2024,13:35:00,CLR,4,38.13143,-122.05862,38.13174,-122.05911,38.12818,-122.05851,9.78,2823,11.19999981,50.06999969,YSI 012,,KTS28,1,B30916,4,,6.6,10,D,0.159999996,335098,354881,19783,6666.62213,6666.62213,,,6666.62213,N,LFS with LF code flash frozen for transfer to DOP,HS,Chordata,Longfin Smelt,LFS,None,62,n/p,1,n/p,J,No,LF-1565,DOP,n/a,n/p
723924,West,Suisun Marsh,Suisun Marsh,KDTR,25-23-SM06,12/30/2024,13:53:00,,4,38.13143,-122.05862,38.13174,-122.05911,38.12818,-122.05851,,,,,,,,9,,,,,,,,,,,,,,,,,,,Chordata,Splittail,SPLT,None,224,n/p,1,n/p,n/p,Yes,n/a,n/a,n/a,n/p
723924,West,Suisun Marsh,Suisun Marsh,KDTR,25-23-SM06,12/30/2024,13:53:00,,4,38.13143,-122.05862,38.13174,-122.05911,38.12818,-122.05851,,,,,,,,9,,,,,,,,,,,,,,,,,,,Chordata,Threadfin Shad,TFS,None,0,n/p,5,n/p,n/p,No,n/a,n/a,n/a,n/p
723935,West,Lower Sacramento River,Lower Sacramento,KDTR,25-23-LSR01,12/31/2024,07:53:00,,4,38.0737,-121.7629,38.07345,-121.7639,38.07309,-121.76405,,,,,,,,9,,,,,,,,,,,,,,,,,Fish likely from previous day,,Chordata,Threadfin Shad,TFS,None,0,n/p,1,n/p,n/p,Yes,n/a,n/a,n/a,n/p
723934,West,Lower Sacramento River,Lower Sacramento,KDTR,25-23-LSR01,12/31/2024,07:54:00,CLR,4,38.0737,-121.7629,38.07345,-121.7639,38.07309,-121.76405,10.19,184.6000061,11,47.43000031,YSI 013,,KTS29,1,B28370,1,,9.9,10,U,0.209999993,617777,626850,9073,3057.486862,3057.486862,,,3057.486862,N,,Ebb,Chordata,Threadfin Shad,TFS,None,56,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723936,West,Lower Sacramento River,Lower Sacramento,KDTR,25-23-LSR01,12/31/2024,08:09:00,CLR,4,38.0737,-121.7629,38.07319,-121.76453,38.0733,-121.7647,10.23,186.6999969,11,42.88999939,YSI 013,,KTS29,1,B28370,2,,10.6,10,U,0.239999995,626850,637700,10850,3656.313507,3656.313507,,,3656.313507,N,,Ebb,NULL,no catch,NOFISH,None,0,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723939,West,Lower Sacramento River,Lower Sacramento,KDTR,25-23-LSR01,12/31/2024,08:23:00,CLR,4,38.0737,-121.7629,38.07324,-121.76521,38.07314,-121.76568,10.14,187.3000031,11,54.27000046,YSI 013,,KTS29,1,B28370,3,,10.3,10,U,0.25,637702,647485,9783,3296.74793,3296.74793,,,3296.74793,N,,Ebb,NULL,no catch,NOFISH,None,0,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723944,West,Lower San Joaquin,Lower San Joaquin,KDTR,25-23-LSJ06,12/31/2024,08:27:00,,4,38.04364,-121.69367,38.04351,-121.6947,38.04444,-121.69397,,,,,,,,9,,,,,,,,,,,,,,,,,Fish most likely from previous day,,Chordata,Threadfin Shad,TFS,None,0,n/p,1,n/p,n/p,Yes,n/a,n/a,n/a,n/p
723940,West,Honker Bay,Suisun Bay,KDTR,25-23-SB03,12/31/2024,08:27:00,CLR,4,38.05846,-121.9498,38.05857,-121.9505,38.05701,-121.94957,10.11,276.7000122,11.10000038,56.97999954,YSI 012,,KTS28,1,B30916,1,,7.9,10,U,0.25,355000,371993,16993,5726.427228,5726.427228,,,5726.427228,N,,Ebb,NULL,no catch,NOFISH,None,0,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723942,West,Lower San Joaquin,Lower San Joaquin,KDTR,25-23-LSJ06,12/31/2024,08:28:00,CLR,4,38.04364,-121.69367,38.04351,-121.6947,38.04444,-121.69397,10.05,353.7999878,10.80000019,17.54000092,YSI 003,,KTS21,1,B30914,1,,4.7,10,U,0.449999988,376000,386676,10676,3597.677696,3597.677696,,,3597.677696,N,TMS paired sampling scheduled but due to malfunctioning hardware paired sampling did not occur. ,Ebb,NULL,no catch,NOFISH,None,0,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723941,West,Lower Sacramento River,Lower Sacramento,KDTR,25-23-LSR01,12/31/2024,08:38:00,CLR,4,38.0737,-121.7629,38.07332,-121.76655,38.07296,-121.76652,10.2,187.1999969,11,59.77999878,YSI 013,,KTS29,1,B28370,4,,9.3,10,U,0.239999995,647487,657948,10461,3525.225401,3525.225401,,,3525.225401,N,,Ebb,Chordata,Threadfin Shad,TFS,None,103,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
723945,West,Lower San Joaquin,Lower San Joaquin,KDTR,25-23-LSJ06,12/31/2024,08:42:00,CLR,4,38.04364,-121.69367,38.04466,-121.6939,38.04561,-121.69318,10.34,346.7000122,10.69999981,18.78000069,YSI 003,,KTS21,1,B30914,2,,5.8,10,U,0.360000014,386676,397445,10769,3629.017526,3629.017526,,,3629.017526,N,,Ebb,Chordata,Threadfin Shad,TFS,None,71,n/p,1,n/p,n/p,No,n/a,n/a,n/a,n/p
